"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G07383",0.157015446865022,0.528588815841179,3.84708713177945,0.137399751483321,0.890714827472475,NA
"AT1G07353",0,NA,NA,NA,NA,NA
"AT1G05597",0,NA,NA,NA,NA,NA
"AT1G06133",0.484116279296401,-1.89413094136591,2.92951964048729,-0.646567073723678,0.517912173735641,NA
"AT1G07787",0,NA,NA,NA,NA,NA
"AT1G09117",0,NA,NA,NA,NA,NA
"AT1G06413",0.289632031564479,-2.09710900611963,3.82840122054109,-0.547776705029687,0.583845235747273,NA
"AT1G04377",0,NA,NA,NA,NA,NA
"AT1G09807",0,NA,NA,NA,NA,NA
"AT1G05567",0,NA,NA,NA,NA,NA
"AT1G06347",0,NA,NA,NA,NA,NA
"AT1G05003",0,NA,NA,NA,NA,NA
"AT1G05713",0,NA,NA,NA,NA,NA
"AT1G05103",0.219807751916426,-0.433167928976007,3.84460484965889,-0.112669037759352,0.910292949196047,NA
"AT1G05903",0,NA,NA,NA,NA,NA
"AT1G09953",0,NA,NA,NA,NA,NA
"AT1G07763",0.307046328595703,-2.56891749296382,3.81676429799151,-0.673061602026529,0.500908101056216,NA
"AT1G08677",0,NA,NA,NA,NA,NA
"AT1G06507",0.259234047796474,-0.112597551502263,3.84708713179026,-0.0292682613221357,0.976650639848535,NA
"AT1G04133",0,NA,NA,NA,NA,NA
"AT1G06513",0.135697767744588,-1.40050730812844,3.84684143247653,-0.364066814999136,0.715808116611975,NA
"AT1G07533",0,NA,NA,NA,NA,NA
"AT1G08147",0,NA,NA,NA,NA,NA
"AT1G07437",0.0307852005582847,-0.112583898772069,3.84708713179411,-0.0292647124733993,0.976653470207751,NA
"AT1G09263",0.20497004065075,0.860977144158429,3.84657368947842,0.223829624404043,0.822889877781787,NA
"AT1G04397",0.440941988604881,-0.753775388378837,3.84708713178847,-0.19593405674397,0.844661780449435,NA
"AT1G07873",0,NA,NA,NA,NA,NA
"AT1G06747",0,NA,NA,NA,NA,NA
"AT1G06007",0,NA,NA,NA,NA,NA
"AT1G06363",0,NA,NA,NA,NA,NA
"AT1G04493",0,NA,NA,NA,NA,NA
"AT1G09317",0,NA,NA,NA,NA,NA
"AT1G06307",0,NA,NA,NA,NA,NA
"AT1G04403",0,NA,NA,NA,NA,NA
"AT1G07503",0.0326238163223364,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G05693",0,NA,NA,NA,NA,NA
"AT1G06117",0.468691475084037,-1.86986848500212,2.46684066444606,-0.758001322076472,0.448450191268545,NA
"AT1G07247",0,NA,NA,NA,NA,NA
"AT1G06097",0,NA,NA,NA,NA,NA
"AT1G07397",0,NA,NA,NA,NA,NA
"AT1G05497",0,NA,NA,NA,NA,NA
"AT1G09703",0.348501594691613,1.65805946500213,3.81775238180352,0.434302516031399,0.664068777019001,NA
"AT1G09407",0,NA,NA,NA,NA,NA
"AT1G08153",0,NA,NA,NA,NA,NA
"AT1G04717",0,NA,NA,NA,NA,NA
"AT1G07237",0,NA,NA,NA,NA,NA
"AT1G09113",0,NA,NA,NA,NA,NA
"AT1G07343",0,NA,NA,NA,NA,NA
"AT1G06947",0,NA,NA,NA,NA,NA
"AT1G04667",0.034137547577508,-0.112583898772069,3.84708713179411,-0.0292647124733992,0.976653470207751,NA
"AT1G04257",0.0734151450120966,-0.112586271234197,3.84708713179411,-0.02926532916391,0.976652978370573,NA
"AT1G08897",0,NA,NA,NA,NA,NA
"AT1G04863",0.103844780994554,-0.433161444535565,3.84708713179411,-0.112594654006071,0.910351923582923,NA
"AT1G05823",0,NA,NA,NA,NA,NA
"AT1G07527",0,NA,NA,NA,NA,NA
"AT1G05633",0.141650216711609,-0.433175679290779,3.84708713179411,-0.112598354144572,0.910348989954834,NA
"AT1G08653",0,NA,NA,NA,NA,NA
"AT1G08717",0,NA,NA,NA,NA,NA
"AT1G04557",0,NA,NA,NA,NA,NA
"AT1G09477",0,NA,NA,NA,NA,NA
"AT1G06377",0,NA,NA,NA,NA,NA
"AT1G08817",0,NA,NA,NA,NA,NA
"AT1G07163",0.0734151450120966,-0.112586271234197,3.84708713179411,-0.02926532916391,0.976652978370573,NA
"AT1G08277",0,NA,NA,NA,NA,NA
"AT1G06827",0,NA,NA,NA,NA,NA
"AT1G06187",0,NA,NA,NA,NA,NA
"AT1G06683",0,NA,NA,NA,NA,NA
"AT1G08397",0,NA,NA,NA,NA,NA
"AT1G04983",0.362664929244454,1.18142849143726,3.61463092941072,0.326846229811314,0.743784191660456,NA
"AT1G04337",0.0297437553394347,0.208012626653342,3.84708713179411,0.0540701625742317,0.956879264276188,NA
"AT1G07267",0.20543954139639,1.1815619614303,3.84657370930632,0.307172577655707,0.758712017038799,NA
"AT1G05233",0,NA,NA,NA,NA,NA
"AT1G06057",0,NA,NA,NA,NA,NA
"AT1G05803",0,NA,NA,NA,NA,NA
"AT1G08247",0,NA,NA,NA,NA,NA
"AT1G08763",0.343999341467368,-0.43317851882587,2.51236340021555,-0.172418734801146,0.86310834449505,NA
"AT1G09773",0,NA,NA,NA,NA,NA
"AT1G09047",0,NA,NA,NA,NA,NA
"AT1G08883",0,NA,NA,NA,NA,NA
"AT1G08907",0.203058223144383,-0.112560174203454,3.84708713179411,-0.0292585455819818,0.976658388569094,NA
"AT1G06313",0.292933084419679,-0.43316603223289,2.54147281139926,-0.170438979433505,0.864664919421777,NA
"AT1G09337",0,NA,NA,NA,NA,NA
"AT1G06613",0,NA,NA,NA,NA,NA
"AT1G09833",0,NA,NA,NA,NA,NA
"AT1G05303",0,NA,NA,NA,NA,NA
"AT1G09197",0.184342882199648,-0.433178162068358,3.847087131794,-0.112598999510145,0.910348478281525,NA
"AT1G08063",0,NA,NA,NA,NA,NA
"AT1G09303",0.25910347094626,-1.85096087595878,3.7201145920216,-0.497554801115125,0.618797868151432,NA
"AT1G08623",0,NA,NA,NA,NA,NA
"AT1G09373",0,NA,NA,NA,NA,NA
"AT1G05027",0,NA,NA,NA,NA,NA
"AT1G04287",0,NA,NA,NA,NA,NA
"AT1G05067",0,NA,NA,NA,NA,NA
"AT1G09173",0,NA,NA,NA,NA,NA
"AT1G05313",0,NA,NA,NA,NA,NA
"AT1G06317",0,NA,NA,NA,NA,NA
"AT1G09127",0.0432056746327457,-0.112583898772069,3.84708713179411,-0.0292647124733993,0.976653470207751,NA
"AT1G05607",0,NA,NA,NA,NA,NA
"AT1G05173",0,NA,NA,NA,NA,NA
"AT1G07177",0,NA,NA,NA,NA,NA
"AT1G04293",0,NA,NA,NA,NA,NA
"AT1G06103",0,NA,NA,NA,NA,NA
"AT1G09633",0,NA,NA,NA,NA,NA
"AT1G04653",0,NA,NA,NA,NA,NA
"AT1G05647",0,NA,NA,NA,NA,NA
"AT1G07917",0.0372924711100342,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G05013",0.451591648739777,-1.39116528253594,3.54148629440232,-0.392819614955114,0.694452716227095,NA
"AT1G08027",0.318518312610442,-1.27597523264296,2.96921842646541,-0.429734377663115,0.667388873136655,NA
"AT1G06403",0,NA,NA,NA,NA,NA
"AT1G04593",0,NA,NA,NA,NA,NA
"AT1G09283",0,NA,NA,NA,NA,NA
"AT1G07767",0.0367075725060483,-0.112583898772069,3.84708713179411,-0.0292647124733992,0.976653470207751,NA
"AT1G04787",0,NA,NA,NA,NA,NA
"AT1G09957",0,NA,NA,NA,NA,NA
"AT1G08227",0,NA,NA,NA,NA,NA
"AT1G05093",0,NA,NA,NA,NA,NA
"AT1G09723",0.272173264249991,-0.750455734445233,3.02883614451499,-0.247770331123477,0.804312111598051,NA
"AT1G06203",0,NA,NA,NA,NA,NA
"AT1G04253",0,NA,NA,NA,NA,NA
"AT1G04793",0.182793098392078,-1.07991378026938,3.84684140518404,-0.280727398538986,0.778919492452269,NA
"AT1G05913",0.0360623541828595,-0.112583898772069,3.84708713179411,-0.0292647124733993,0.976653470207751,NA
"AT1G06967",0.16335212340682,-0.753773622162111,3.84708713177937,-0.195933597639488,0.844662139797489,NA
"AT1G07287",0.381579277382076,0.528598261710161,2.88879786854511,0.182982086585511,0.854812074143426,NA
"AT1G09273",0.419328441917607,-2.47326418126626,2.44784255073955,-1.0103853209509,0.312310717851237,NA
"AT1G09563",0,NA,NA,NA,NA,NA
"AT1G04657",0,NA,NA,NA,NA,NA
"AT1G05827",0,NA,NA,NA,NA,NA
"AT1G06433",0,NA,NA,NA,NA,NA
"AT1G06533",0,NA,NA,NA,NA,NA
"AT1G07627",0,NA,NA,NA,NA,NA
"AT1G05543",0.113494385010218,-0.112567291572283,3.84708713179411,-0.0292603956489507,0.976656913060962,NA
"AT1G08523",0.0367075725060483,-0.112583898772069,3.84708713179411,-0.0292647124733992,0.976653470207751,NA
"AT1G08383",0,NA,NA,NA,NA,NA
"AT1G06557",0.054181509451938,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G05237",0,NA,NA,NA,NA,NA
"AT1G06013",0,NA,NA,NA,NA,NA
"AT1G05613",0.132728020570377,-0.753760342423104,3.84708713179411,-0.195930145744212,0.844664841649407,NA
"AT1G04987",0,NA,NA,NA,NA,NA
"AT1G07497",0,NA,NA,NA,NA,NA
"AT1G07927",0,NA,NA,NA,NA,NA
"AT1G06407",0.282535385388312,-0.438729722118144,3.84684132330689,-0.114049342108292,0.909198679240582,NA
"AT1G07907",0.0307803778824461,-0.112583898772069,3.84708713179411,-0.0292647124733993,0.976653470207751,NA
"AT1G09737",0,NA,NA,NA,NA,NA
"AT1G08637",0.054181509451938,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G07347",0,NA,NA,NA,NA,NA
"AT1G06957",0,NA,NA,NA,NA,NA
"AT1G05447",0,NA,NA,NA,NA,NA
"AT1G04687",0,NA,NA,NA,NA,NA
"AT1G04847",0,NA,NA,NA,NA,NA
"AT1G07523",0,NA,NA,NA,NA,NA
"AT1G07923",0.473264782029117,-1.44497456059039,2.18694619965759,-0.660727072671761,0.508787358708725,NA
"AT1G07433",0,NA,NA,NA,NA,NA
"AT1G08497",0.351114268903217,-0.112600887007039,3.84708713178864,-0.0292691283430035,0.976649948362217,NA
"AT1G07777",0.496236232179688,-2.1744115300422,2.90747998771625,-0.747868098569493,0.454539721475105,NA
"AT1G05377",0,NA,NA,NA,NA,NA
"AT1G06197",0,NA,NA,NA,NA,NA
"AT1G04203",0,NA,NA,NA,NA,NA
"AT1G04703",0,NA,NA,NA,NA,NA
"AT1G04063",0.0326238163223364,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G08223",0,NA,NA,NA,NA,NA
"AT1G04747",0.0335305362025791,-0.112583898772069,3.84708713179411,-0.0292647124733992,0.976653470207751,NA
"AT1G08217",0,NA,NA,NA,NA,NA
"AT1G08627",0,NA,NA,NA,NA,NA
"AT1G07467",0,NA,NA,NA,NA,NA
"AT1G09033",0,NA,NA,NA,NA,NA
"AT1G05153",0.437731080638961,1.35047154821673,2.99869675327848,0.450352823018953,0.65245605635337,NA
"AT1G09667",0.0360623541828595,-0.112583898772069,3.84708713179411,-0.0292647124733993,0.976653470207751,NA
"AT1G05477",0,NA,NA,NA,NA,NA
"AT1G05643",0.262551099336414,-2.35060276250836,3.65001405658153,-0.643998276738104,0.519576551455477,NA
"AT1G06853",0,NA,NA,NA,NA,NA
"AT1G09653",0.234717212086627,-2.18792102202501,3.82585939119903,-0.571877008093419,0.567405301465394,NA
"AT1G04497",0,NA,NA,NA,NA,NA
"AT1G08313",0,NA,NA,NA,NA,NA
"AT1G06353",0,NA,NA,NA,NA,NA
"AT1G09423",0,NA,NA,NA,NA,NA
"AT1G05863",0,NA,NA,NA,NA,NA
"AT1G08663",0,NA,NA,NA,NA,NA
"AT1G07123",0.28780305464517,1.40485877854217,3.83291496297619,0.366524901312008,0.713973434881081,NA
"AT1G09763",0,NA,NA,NA,NA,NA
"AT1G06357",0,NA,NA,NA,NA,NA
"AT1G06157",0,NA,NA,NA,NA,NA
"AT1G08057",0,NA,NA,NA,NA,NA
"AT1G08013",0,NA,NA,NA,NA,NA
"AT1G05527",0.124890504520301,0.528593082840727,3.84708713178681,0.137400860633801,0.890713950812772,NA
"AT1G05373",0,NA,NA,NA,NA,NA
"AT1G05127",0,NA,NA,NA,NA,NA
"AT1G07463",0,NA,NA,NA,NA,NA
"AT1G04177",0,NA,NA,NA,NA,NA
"AT1G09797",0,NA,NA,NA,NA,NA
"AT1G09577",0.23126811305385,-0.112608703525866,3.8470871317708,-0.0292711601450089,0.976648327913068,NA
"AT1G04143",0,NA,NA,NA,NA,NA
"AT1G09603",0,NA,NA,NA,NA,NA
"AT1G04333",0,NA,NA,NA,NA,NA
"AT1G04763",0.152130639017326,-0.112574408853327,3.84708713179411,-0.0292622456931011,0.976655437571108,NA
"AT1G04033",0.217409233577212,-1.07969002538157,3.12485420422805,-0.345516928092424,0.72970578620701,NA
"AT1G05217",0.485850822056845,0.217845262534454,2.19657466897844,0.0991749862233306,0.920999335031569,NA
"AT1G05097",0,NA,NA,NA,NA,NA
"AT1G05407",0.0339244419361471,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G04327",0,NA,NA,NA,NA,NA
"AT1G06437",0,NA,NA,NA,NA,NA
"AT1G09613",0,NA,NA,NA,NA,NA
"AT1G09177",0,NA,NA,NA,NA,NA
"AT1G04783",0.121057911795439,0.528602034692367,3.84708713179411,0.13740318755033,0.890712111645311,NA
"AT1G06663",0,NA,NA,NA,NA,NA
"AT1G04963",0,NA,NA,NA,NA,NA
"AT1G07233",0,NA,NA,NA,NA,NA
"AT1G06343",0,NA,NA,NA,NA,NA
"AT1G09353",0.0644757013464238,0.208005509372298,3.84708713179411,0.0540683125300812,0.95688073824172,NA
"AT1G06147",0.18739494585259,0.528599662230239,3.84708713179411,0.137402570859819,0.890712599070182,NA
"AT1G06113",0.34145552824063,1.42522345527139,1.89270683126904,0.753008036810324,0.451445084566573,NA
"AT1G06867",0.511685866354517,-1.0319825973477,1.24890058483304,-0.826312846579108,0.408626647937109,NA
"AT1G08017",0,NA,NA,NA,NA,NA
"AT1G06953",0.0670610724051582,-0.112586271234197,3.84708713179411,-0.02926532916391,0.976652978370573,NA
"AT1G05323",0,NA,NA,NA,NA,NA
"AT1G06617",0.0362682439741337,0.208012626653342,3.84708713179411,0.0540701625742316,0.956879264276188,NA
"AT1G06393",0,NA,NA,NA,NA,NA
"AT1G09107",0,NA,NA,NA,NA,NA
"AT1G08457",0,NA,NA,NA,NA,NA
"AT1G08377",0.0432056746327457,-0.112583898772069,3.84708713179411,-0.0292647124733993,0.976653470207751,NA
"AT1G08453",0.450058173942236,1.05599196105031,3.00334900918716,0.351604811102558,0.725134656592817,NA
"AT1G06447",0,NA,NA,NA,NA,NA
"AT1G05887",0,NA,NA,NA,NA,NA
"AT1G06783",0.0697313981371642,-0.112574408941111,3.84708713179411,-0.0292622457159196,0.976655437552909,NA
"AT1G05797",0,NA,NA,NA,NA,NA
"AT1G04407",0,NA,NA,NA,NA,NA
"AT1G07483",0,NA,NA,NA,NA,NA
"AT1G06927",0,NA,NA,NA,NA,NA
"AT1G06543",0.0308634866160022,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G04363",0,NA,NA,NA,NA,NA
"AT1G06657",0,NA,NA,NA,NA,NA
"AT1G09057",0,NA,NA,NA,NA,NA
"AT1G06817",0,NA,NA,NA,NA,NA
"AT1G07333",0,NA,NA,NA,NA,NA
"AT1G04207",0,NA,NA,NA,NA,NA
"AT1G05493",0.245263369053097,-0.433170709264925,3.7535336961684,-0.115403442283495,0.908125350646076,NA
"AT1G08207",0,NA,NA,NA,NA,NA
"AT1G05227",0,NA,NA,NA,NA,NA
"AT1G07553",0.0593128755582804,-0.753755597498847,3.84708713179411,-0.195928912363191,0.844665807036287,NA
"AT1G05847",0,NA,NA,NA,NA,NA
"AT1G05953",0,NA,NA,NA,NA,NA
"AT1G07773",0,NA,NA,NA,NA,NA
"AT1G05223",0,NA,NA,NA,NA,NA
"AT1G04813",0.162179073767449,1.55589167135603,3.83850924728481,0.405337481590438,0.685229458858653,NA
"AT1G05133",0.146830290024193,-0.112591126465904,3.847087131794,-0.0292665912179118,0.976651971828313,NA
"AT1G06333",0,NA,NA,NA,NA,NA
"AT1G05473",0.313859153813009,-2.18308988911614,2.95088263342523,-0.739809121646469,0.459415823403037,NA
"AT1G09847",0,NA,NA,NA,NA,NA
"AT1G09973",0,NA,NA,NA,NA,NA
"AT1G04447",0,NA,NA,NA,NA,NA
"AT1G05587",0,NA,NA,NA,NA,NA
"AT1G05307",0,NA,NA,NA,NA,NA
"AT1G05107",0.0962242367232995,-0.112593388515242,3.84708713179411,-0.0292671792080605,0.976651502880932,NA
"AT1G08257",0,NA,NA,NA,NA,NA
"AT1G07623",0.0652476326446727,-0.753755597498847,3.84708713179411,-0.195928912363191,0.844665807036287,NA
"AT1G05947",0,NA,NA,NA,NA,NA
"AT1G07017",0,NA,NA,NA,NA,NA
"AT1G09507",0,NA,NA,NA,NA,NA
"AT1G07833",0,NA,NA,NA,NA,NA
"AT1G07003",0,NA,NA,NA,NA,NA
"AT1G05807",0,NA,NA,NA,NA,NA
"AT1G07863",0,NA,NA,NA,NA,NA
"AT1G06177",0,NA,NA,NA,NA,NA
"AT1G07197",0,NA,NA,NA,NA,NA
"AT1G06383",0,NA,NA,NA,NA,NA
"AT1G09547",0,NA,NA,NA,NA,NA
"AT1G06047",0,NA,NA,NA,NA,NA
"AT1G09187",0,NA,NA,NA,NA,NA
"AT1G09803",0.0575563260025459,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G05857",0.336352632535877,-1.28229880707267,2.94294108961014,-0.435720175167535,0.663039766005679,NA
"AT1G06823",0,NA,NA,NA,NA,NA
"AT1G06633",0.0296564377791402,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G04693",0,NA,NA,NA,NA,NA
"AT1G09793",0,NA,NA,NA,NA,NA
"AT1G06497",0.142743165536764,0.528602034692367,3.84708713179411,0.13740318755033,0.890712111645311,NA
"AT1G04453",0,NA,NA,NA,NA,NA
"AT1G06043",0,NA,NA,NA,NA,NA
"AT1G09097",0.19092805513837,1.18155276807528,3.84657370929775,0.307170187644992,0.75871383611605,NA
"AT1G06297",0,NA,NA,NA,NA,NA
"AT1G05663",0,NA,NA,NA,NA,NA
"AT1G08237",0.498457644311719,1.98489973736001,2.94171671216156,0.674741972656338,0.499839712858279,NA
"AT1G07947",0,NA,NA,NA,NA,NA
"AT1G04807",0,NA,NA,NA,NA,NA
"AT1G06987",0,NA,NA,NA,NA,NA
"AT1G08193",0,NA,NA,NA,NA,NA
"AT1G05197",0.0683902537720006,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G06093",0,NA,NA,NA,NA,NA
"AT1G06697",0.0538160548635731,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G09857",0,NA,NA,NA,NA,NA
"AT1G07857",0,NA,NA,NA,NA,NA
"AT1G09063",0.100899192183472,-0.43318250020519,3.84708713178631,-0.112600127152319,0.910347584238879,NA
"AT1G08673",0,NA,NA,NA,NA,NA
"AT1G04873",0,NA,NA,NA,NA,NA
"AT1G06777",0,NA,NA,NA,NA,NA
"AT1G06327",0,NA,NA,NA,NA,NA
"AT1G05843",0.0949396385982631,-0.433161444535565,3.84708713179411,-0.112594654006071,0.910351923582923,NA
"AT1G05537",0,NA,NA,NA,NA,NA
"AT1G08967",0.321248458727911,-0.438459093734027,3.03319165876159,-0.144553705489565,0.885063250875134,NA
"AT1G09153",0,NA,NA,NA,NA,NA
"AT1G07783",0.308987540875976,-2.22257540303425,3.62673833700886,-0.612830371674209,0.539988506388084,NA
"AT1G08603",0,NA,NA,NA,NA,NA
"AT1G08843",0,NA,NA,NA,NA,NA
"AT1G08097",0.183839440386409,-0.112572036496539,3.84708713179411,-0.0292616290299723,0.976655929386491,NA
"AT1G07193",0,NA,NA,NA,NA,NA
"AT1G08297",0,NA,NA,NA,NA,NA
"AT1G04167",0.217420524829819,-0.433159096503123,3.83768641495929,-0.112869851693633,0.910133738421394,NA
"AT1G08893",0,NA,NA,NA,NA,NA
"AT1G07453",0,NA,NA,NA,NA,NA
"AT1G07837",0,NA,NA,NA,NA,NA
"AT1G08487",0.0864113492654915,-0.112586271234197,3.84708713179411,-0.02926532916391,0.976652978370573,NA
"AT1G07673",0,NA,NA,NA,NA,NA
"AT1G09747",0.068275095155016,-0.112586271234197,3.84708713179411,-0.02926532916391,0.976652978370573,NA
"AT1G09967",0,NA,NA,NA,NA,NA
"AT1G09147",0,NA,NA,NA,NA,NA
"AT1G05747",0,NA,NA,NA,NA,NA
"AT1G05603",0,NA,NA,NA,NA,NA
"AT1G06757",0.296759036438137,1.67219168617181,3.82510775201707,0.437161981983391,0.661993879109441,NA
"AT1G07183",0.0309883262227612,0.208012626653342,3.84708713179411,0.0540701625742317,0.956879264276188,NA
"AT1G08807",0,NA,NA,NA,NA,NA
"AT1G09683",0,NA,NA,NA,NA,NA
"AT1G06493",0,NA,NA,NA,NA,NA
"AT1G05653",0,NA,NA,NA,NA,NA
"AT1G08573",0.50665539443438,-0.0996008216502948,2.23936702549628,-0.0444772208022584,0.964524009171073,NA
"AT1G06907",0,NA,NA,NA,NA,NA
"AT1G08583",0,NA,NA,NA,NA,NA
"AT1G05707",0,NA,NA,NA,NA,NA
"AT1G07457",0.0309883262227612,0.208012626653342,3.84708713179411,0.0540701625742317,0.956879264276188,NA
"AT1G07303",0,NA,NA,NA,NA,NA
"AT1G06293",0.451952300429161,1.36769207155941,2.16621661692883,0.631373640508059,0.52779624706007,NA
"AT1G07717",0.176937566393357,0.528597270446053,3.84708713179403,0.137401949146795,0.890713090464829,NA
"AT1G05583",0,NA,NA,NA,NA,NA
"AT1G08863",0.295847555685457,-0.112579265241683,3.01553753510796,-0.0373330671334696,0.970219440102537,NA
"AT1G05357",0,NA,NA,NA,NA,NA
"AT1G06917",0.530845831727518,-0.433185296532367,3.38062776577046,-0.128137531413087,0.898040135079047,NA
"AT1G04573",0,NA,NA,NA,NA,NA
"AT1G08877",0,NA,NA,NA,NA,NA
"AT1G06723",0,NA,NA,NA,NA,NA
"AT1G04373",0,NA,NA,NA,NA,NA
"AT1G04597",0.146217481845084,0.849196187655649,3.84708713179411,0.22073744590745,0.825296872925481,NA
"AT1G06067",0,NA,NA,NA,NA,NA
"AT1G05113",0,NA,NA,NA,NA,NA
"AT1G06637",0,NA,NA,NA,NA,NA
"AT1G06387",0,NA,NA,NA,NA,NA
"AT1G08953",0,NA,NA,NA,NA,NA
"AT1G08503",0,NA,NA,NA,NA,NA
"AT1G04957",0.130949138742383,0.528602034692367,3.84708713179411,0.13740318755033,0.890712111645311,NA
"AT1G08183",0,NA,NA,NA,NA,NA
"AT1G08993",0,NA,NA,NA,NA,NA
"AT1G08887",0.0575563260025459,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G06897",0,NA,NA,NA,NA,NA
"AT1G09813",0,NA,NA,NA,NA,NA
"AT1G09743",0,NA,NA,NA,NA,NA
"AT1G08093",0,NA,NA,NA,NA,NA
"AT1G09887",0,NA,NA,NA,NA,NA
"AT1G08127",0,NA,NA,NA,NA,NA
"AT1G04937",0,NA,NA,NA,NA,NA
"AT1G08133",0,NA,NA,NA,NA,NA
"AT1G07117",0,NA,NA,NA,NA,NA
"AT1G08447",0,NA,NA,NA,NA,NA
"AT1G06287",0.211838284911784,1.07084634685961,3.84282020303304,0.27866157933031,0.780504550197274,NA
"AT1G05967",0.172668978007638,1.63818472018568,3.83578916787741,0.427078926523011,0.669321841510456,NA
"AT1G04623",0.0339244419361471,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G06707",0,NA,NA,NA,NA,NA
"AT1G09417",0,NA,NA,NA,NA,NA
"AT1G09207",0,NA,NA,NA,NA,NA
"AT1G08777",0.165921122505008,0.207991623342172,3.84708713177575,0.0540647030383652,0.95688361399318,NA
"AT1G08177",0,NA,NA,NA,NA,NA
"AT1G09037",0,NA,NA,NA,NA,NA
"AT1G07147",0,NA,NA,NA,NA,NA
"AT1G04023",0,NA,NA,NA,NA,NA
"AT1G07263",0,NA,NA,NA,NA,NA
"AT1G07127",0.197985649103365,-1.38725602511776,3.84093299771972,-0.361176835404665,0.717967257687565,NA
"AT1G09067",0,NA,NA,NA,NA,NA
"AT1G04713",0,NA,NA,NA,NA,NA
"AT1G06483",0,NA,NA,NA,NA,NA
"AT1G04523",0,NA,NA,NA,NA,NA
"AT1G06037",0.239156271636452,-0.11258286036263,3.76888020086246,-0.029871700442181,0.976169375549411,NA
"AT1G06027",0.0538160548635731,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G07557",0,NA,NA,NA,NA,NA
"AT1G07253",0,NA,NA,NA,NA,NA
"AT1G05737",0,NA,NA,NA,NA,NA
"AT1G07707",0,NA,NA,NA,NA,NA
"AT1G07973",0.0725364879482674,0.528606779616624,3.84708713179411,0.137404420931352,0.890711136795694,NA
"AT1G08473",0.0950846228759787,-0.433182258679529,3.84708713178681,-0.112600064370867,0.91034763401468,NA
"AT1G05943",0,NA,NA,NA,NA,NA
"AT1G09077",0,NA,NA,NA,NA,NA
"AT1G05263",0,NA,NA,NA,NA,NA
"AT1G09387",0.330708411047457,-2.68309845434744,3.81447082000679,-0.703399915992191,0.481806558876873,NA
"AT1G09393",0,NA,NA,NA,NA,NA
"AT1G06063",0,NA,NA,NA,NA,NA
"AT1G06913",0,NA,NA,NA,NA,NA
"AT1G04017",0,NA,NA,NA,NA,NA
"AT1G07937",0.501524077271335,1.78178006731806,2.92875142684097,0.608375313448821,0.542938580649923,NA
"AT1G08077",0,NA,NA,NA,NA,NA
"AT1G06857",0,NA,NA,NA,NA,NA
"AT1G09133",0,NA,NA,NA,NA,NA
"AT1G09717",0.133522727799689,-0.753760342423104,3.84708713179411,-0.195930145744212,0.844664841649407,NA
"AT1G04383",0,NA,NA,NA,NA,NA
"AT1G06527",0,NA,NA,NA,NA,NA
"AT1G08363",0,NA,NA,NA,NA,NA
"AT1G06997",0,NA,NA,NA,NA,NA
"AT1G05553",0.0334631541630305,-0.433168561904394,3.84708713179411,-0.11259650407304,0.910350456770534,NA
"AT1G05387",0,NA,NA,NA,NA,NA
